video_id,local_path,attack_raw,protocol_name,protocol_lists,protocol_max_repeats,candidate_subject_id,mapping_source,mapping_source_commit,mapping_rule,confidence_class,notes
Live/Live_625.mov,Live/Live_625.mov,,Live_625,testlist_live;train_A_pretrain,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_626.mov,Live/Live_626.mov,,Live_626,train_B_spoof;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_627.mov,Live/Live_627.mov,,Live_627,train_A_pretrain;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_628.mov,Live/Live_628.mov,,Live_628,test_B_spoof;testlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_629.mov,Live/Live_629.mov,,Live_629,train_A_pretrain;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_63.mov,Live/Live_63.mov,,Live_63,train_D_age;train_E_ill;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_630.mov,Live/Live_630.mov,,Live_630,testlist_live;train_A_pretrain,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_631.mov,Live/Live_631.mov,,Live_631,train_A_pretrain;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_632.mov,Live/Live_632.mov,,Live_632,train_A_pretrain;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_633.mov,Live/Live_633.mov,,Live_633,testlist_live;train_B_spoof,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_634.mov,Live/Live_634.mov,,Live_634,train_A_pretrain;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_635.mov,Live/Live_635.mov,,Live_635,train_A_pretrain;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_636.mov,Live/Live_636.mov,,Live_636,testlist_live;train_A_pretrain,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_637.mov,Live/Live_637.mov,,Live_637,train_B_spoof;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_638.mov,Live/Live_638.mov,,Live_638,train_B_spoof;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_639.mov,Live/Live_639.mov,,Live_639,testlist_live;train_A_pretrain,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_64.mov,Live/Live_64.mov,,Live_64,test_C_race;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_640.mov,Live/Live_640.mov,,Live_640,test_A_pretrain;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_641.mov,Live/Live_641.mov,,Live_641,testlist_live;train_A_pretrain,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_642.mov,Live/Live_642.mov,,Live_642,train_A_pretrain;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_643.mov,Live/Live_643.mov,,Live_643,train_A_pretrain;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_644.mov,Live/Live_644.mov,,Live_644,testlist_live;train_A_pretrain,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_645.mov,Live/Live_645.mov,,Live_645,test_A_pretrain;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_646.mov,Live/Live_646.mov,,Live_646,train_A_pretrain;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_647.mov,Live/Live_647.mov,,Live_647,testlist_live;train_B_spoof,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_648.mov,Live/Live_648.mov,,Live_648,train_B_spoof;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_649.mov,Live/Live_649.mov,,Live_649,train_A_pretrain;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_65.mov,Live/Live_65.mov,,Live_65,test_C_race;testlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_650.mov,Live/Live_650.mov,,Live_650,train_A_pretrain;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_651.mov,Live/Live_651.mov,,Live_651,test_A_pretrain;train_A_pretrain;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_652.mov,Live/Live_652.mov,,Live_652,test_A_pretrain;testlist_live;train_A_pretrain,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_653.mov,Live/Live_653.mov,,Live_653,train_A_pretrain;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_654.mov,Live/Live_654.mov,,Live_654,train_B_spoof;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_655.mov,Live/Live_655.mov,,Live_655,testlist_live;train_B_spoof,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_656.mov,Live/Live_656.mov,,Live_656,train_B_spoof;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_657.mov,Live/Live_657.mov,,Live_657,train_A_pretrain;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_658.mov,Live/Live_658.mov,,Live_658,test_D_age;testlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_659.mov,Live/Live_659.mov,,Live_659,train_B_spoof;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_66.mov,Live/Live_66.mov,,Live_66,test_C_race;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_660.mov,Live/Live_660.mov,,Live_660,test_D_age;testlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_661.mp4,Live/Live_661.mp4,,Live_661,test_D_age;test_E_ill;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_662.mp4,Live/Live_662.mp4,,Live_662,test_A_pretrain;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_663.mp4,Live/Live_663.mp4,,Live_663,testlist_live;train_B_spoof;train_D_age;train_E_ill,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_664.mp4,Live/Live_664.mp4,,Live_664,test_D_age;train_E_ill;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_665.mp4,Live/Live_665.mp4,,Live_665,train_A_pretrain;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_666.mp4,Live/Live_666.mp4,,Live_666,testlist_live;train_A_pretrain,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_667.mp4,Live/Live_667.mp4,,Live_667,test_D_age;train_E_ill;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_668.mp4,Live/Live_668.mp4,,Live_668,test_D_age;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_669.mp4,Live/Live_669.mp4,,Live_669,testlist_live;train_A_pretrain,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_67.mov,Live/Live_67.mov,,Live_67,train_C_race;train_D_age;train_E_ill;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_670.mp4,Live/Live_670.mp4,,Live_670,test_C_race;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_671.mp4,Live/Live_671.mp4,,Live_671,testlist_live;train_A_pretrain,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_672.mp4,Live/Live_672.mp4,,Live_672,test_D_age;train_E_ill;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_673.mp4,Live/Live_673.mp4,,Live_673,train_D_age;train_E_ill;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_674.mp4,Live/Live_674.mp4,,Live_674,test_C_race;testlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_675.mp4,Live/Live_675.mp4,,Live_675,test_A_pretrain;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_676.mp4,Live/Live_676.mp4,,Live_676,train_A_pretrain;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_677.mp4,Live/Live_677.mp4,,Live_677,testlist_live;train_D_age;train_E_ill,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_678.mp4,Live/Live_678.mp4,,Live_678,test_C_race;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_679.mp4,Live/Live_679.mp4,,Live_679,train_D_age;train_E_ill;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_68.mov,Live/Live_68.mov,,Live_68,test_C_race;testlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_680.mp4,Live/Live_680.mp4,,Live_680,train_A_pretrain;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_681.mp4,Live/Live_681.mp4,,Live_681,test_A_pretrain;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_682.mp4,Live/Live_682.mp4,,Live_682,testlist_live;train_A_pretrain,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_683.mp4,Live/Live_683.mp4,,Live_683,test_D_age;train_E_ill;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_684.mp4,Live/Live_684.mp4,,Live_684,train_A_pretrain;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_685.mp4,Live/Live_685.mp4,,Live_685,test_D_age;testlist_live;train_E_ill,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_686.mp4,Live/Live_686.mp4,,Live_686,train_D_age;train_E_ill;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_687.mp4,Live/Live_687.mp4,,Live_687,train_A_pretrain;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_688.mp4,Live/Live_688.mp4,,Live_688,testlist_live;train_D_age;train_E_ill,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_689.mp4,Live/Live_689.mp4,,Live_689,test_C_race;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_69.mov,Live/Live_69.mov,,Live_69,test_C_race;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_690.mp4,Live/Live_690.mp4,,Live_690,test_C_race;testlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_691.mp4,Live/Live_691.mp4,,Live_691,train_A_pretrain;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_692.mp4,Live/Live_692.mp4,,Live_692,train_A_pretrain;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_693.mp4,Live/Live_693.mp4,,Live_693,testlist_live;train_C_race;train_D_age;train_E_ill,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_694.mp4,Live/Live_694.mp4,,Live_694,train_A_pretrain;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_695.mp4,Live/Live_695.mp4,,Live_695,test_A_pretrain;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_696.mp4,Live/Live_696.mp4,,Live_696,test_C_race;testlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_697.mp4,Live/Live_697.mp4,,Live_697,train_B_spoof;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_698.mp4,Live/Live_698.mp4,,Live_698,test_D_age;test_E_ill;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_699.mp4,Live/Live_699.mp4,,Live_699,testlist_live;train_A_pretrain,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_7.mov,Live/Live_7.mov,,Live_7,test_B_spoof;test_D_age;test_E_ill;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_70.mov,Live/Live_70.mov,,Live_70,test_D_age;train_E_ill;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_700.mp4,Live/Live_700.mp4,,Live_700,test_D_age;testlist_live;train_E_ill,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_701.mp4,Live/Live_701.mp4,,Live_701,train_D_age;train_E_ill;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_702.mp4,Live/Live_702.mp4,,Live_702,test_D_age;test_E_ill;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_703.mp4,Live/Live_703.mp4,,Live_703,testlist_live;train_A_pretrain,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_704.mp4,Live/Live_704.mp4,,Live_704,train_A_pretrain;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_705.mp4,Live/Live_705.mp4,,Live_705,test_D_age;train_E_ill;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_706.mp4,Live/Live_706.mp4,,Live_706,test_D_age;testlist_live;train_E_ill,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_707.mp4,Live/Live_707.mp4,,Live_707,train_A_pretrain;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_708.mp4,Live/Live_708.mp4,,Live_708,train_A_pretrain;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_709.mp4,Live/Live_709.mp4,,Live_709,testlist_live;train_B_spoof;train_D_age;train_E_ill,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_71.mov,Live/Live_71.mov,,Live_71,train_C_race;train_D_age;train_E_ill;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_710.mp4,Live/Live_710.mp4,,Live_710,test_D_age;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_711.mp4,Live/Live_711.mp4,,Live_711,testlist_live;train_B_spoof;train_D_age;train_E_ill,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_712.mp4,Live/Live_712.mp4,,Live_712,train_A_pretrain;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_713.mp4,Live/Live_713.mp4,,Live_713,train_D_age;train_E_ill;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_714.mp4,Live/Live_714.mp4,,Live_714,testlist_live;train_C_race;train_D_age;train_E_ill,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_715.mp4,Live/Live_715.mp4,,Live_715,train_A_pretrain;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
Live/Live_716.mp4,Live/Live_716.mp4,,Live_716,test_C_race;trainlist_live,1,,none,8667dbcd316b38141729c057adf7517fe0602608,no official source maps a video to a person identity,NO_EVIDENCE,"protocol name = video stem (preprocessing.py L31, config_siwm.py L162-176); not a person id"
