sample_id,label_binary,attack_macro,src_h,src_w,mean_Y_112,mean_Y_256,std_Y_112,std_Y_256,band_0.0_0.1_112,band_0.0_0.1_256,band_0.1_0.2_112,band_0.1_0.2_256,band_0.2_0.3_112,band_0.2_0.3_256,band_0.3_0.5_112,band_0.3_0.5_256,freqsub_region_112,freqsub_region_256,above_src_nyquist_112,above_src_nyquist_256,haar_detail_frac_112,haar_detail_frac_256,hp_mean_abs_112,hp_mean_abs_256,lap_var_112,lap_var_256
27bc5ca70b8b702dd0b31718c0f2dfafdf7ce3963fa9acaf5867e9c8b7d6f323,1,print,112,112,0.69038631,0.69037933,0.1580167,0.15822995,0.91466113,0.98117933,0.06068743,0.01467063,0.01563243,0.00202163,0.0087508,0.00210097,0.02441105,0.00412859,0.02060512,0.00364013,0.02728997,0.00556618,0.01713213,0.00599474,0.04272995,0.00311726
27c2d5c26fede45f06bb20b1349309283ba7d322fa8b1dc6c3ab12b5fa1298c4,1,replay,112,112,0.49813992,0.49815051,0.19351422,0.19372374,0.95957661,0.99265118,0.03017039,0.00610934,0.00670825,0.00060981,0.00343925,0.00062107,0.01015169,0.00123158,0.00822121,0.00108257,0.01753099,0.00351883,0.01778804,0.00606347,0.03801558,0.00269303
27c5d7089bd7ba2151bd0d51823372bf8e2f61c8f009eb08bb0e1e6a8916c514,1,print,112,112,0.3451728,0.34516005,0.12822907,0.12820422,0.89250844,0.96704032,0.06505043,0.02524557,0.02374319,0.00382838,0.01822603,0.00383725,0.04203371,0.00767933,0.03596621,0.0067833,0.03569115,0.00718601,0.01414864,0.00552639,0.05975883,0.00357467
27ca447afc418c25de176d3f3684441253053f024f597c7dec1803d30e9337e9,0,live,112,112,0.55154984,0.55153311,0.11717533,0.11727865,0.88980591,0.9684018,0.06976691,0.02372509,0.023924,0.00389004,0.01593119,0.0039343,0.03992241,0.00783519,0.034241,0.00690393,0.03283364,0.00733692,0.0131508,0.00470461,0.03302239,0.00255847
27ed3f517ce65fb5691b5271c74ba5f45d105489302e4542fb7191979bd9b91b,1,replay,112,112,0.49247887,0.49248804,0.14359301,0.1437851,0.9279127,0.98393348,0.05230283,0.01152687,0.01132312,0.00218574,0.00827776,0.00232769,0.01961632,0.00451771,0.0168196,0.00403357,0.02404098,0.00472413,0.01527869,0.00510184,0.03377047,0.00209109
27fa408610a7ef9a95ec91b50e217704efc94ea56f8c044dbfd2522e15d8e6fd,1,print,112,112,0.29122109,0.29120975,0.125558,0.12568829,0.78300915,0.93410563,0.13560941,0.04754081,0.04619329,0.0088113,0.03422712,0.00944307,0.08046909,0.01826277,0.06940958,0.01633786,0.04936273,0.01097387,0.01747116,0.00663199,0.07213592,0.00507807
27fef9c2bb67124868020b309ce94ee609de73fbc579dc14c3c371117cd25572,1,print,112,112,0.4126582,0.41264665,0.1192766,0.11927167,0.86965163,0.96095371,0.07977842,0.03210202,0.0278511,0.00384666,0.02211221,0.00305606,0.04999387,0.00691016,0.04471444,0.00591012,0.04412788,0.00926157,0.01620861,0.00614096,0.0660685,0.00415848
280494515aa6d5ed467f9ebc71e6f4ff2ebe2846c0fdc2c1bdcb586cbc97f705,0,live,112,112,0.41952476,0.41950514,0.20254374,0.2025364,0.90970916,0.97121188,0.05061606,0.0235802,0.02254312,0.00296254,0.01666385,0.00222181,0.03922695,0.00518758,0.03369346,0.00439364,0.03389957,0.0072781,0.02341995,0.00867879,0.14978302,0.00944756
280d80accc5568c1159b9344321596c1da2b29a30449de046c7c18561b72f736,1,print,112,112,0.34084104,0.34084248,0.13802493,0.13812079,0.92020122,0.98380278,0.05438706,0.01497011,0.01526968,0.00099894,0.00974047,0.00022058,0.0250117,0.0012196,0.02057668,0.00081404,0.03262801,0.00722123,0.01723393,0.00642525,0.05054639,0.00402522
281900ca9d185e3a3bc020ada294bdd4a386c11af5dde0c5b20ac5a038727318,0,live,112,112,0.24339824,0.24339917,0.10442176,0.10444762,0.84374254,0.95491248,0.09809733,0.03468885,0.0304369,0.00575173,0.02620026,0.0045932,0.05684515,0.01036802,0.05029881,0.00871136,0.0498139,0.01057846,0.01646154,0.00654627,0.04592615,0.00385167
285a665cbe8ee8c5f26bb086bb2b00996fad691f19534856439ab316fb908bd2,1,print,112,112,0.33608794,0.33608404,0.12029744,0.12000982,0.7762651,0.92539467,0.12058787,0.06438321,0.05564789,0.00626635,0.0459734,0.0039035,0.10162458,0.01017613,0.09049276,0.00833102,0.08371349,0.0192625,0.02195103,0.00873929,0.14805534,0.01054945
285e3f18a3fc20b7f8eaf09654517fa3d8184f479cf5668bf6ecc3c97d0625d6,0,live,112,112,0.35512423,0.35510227,0.25231198,0.2523696,0.95849438,0.98754377,0.02591136,0.00949437,0.00878961,0.00150247,0.00658653,0.00144475,0.01541584,0.00295533,0.01327266,0.00254839,0.01256468,0.00277193,0.01534749,0.00567534,0.06541785,0.00505777
28605a172779e0b094cbbd51a791c3c959862d4b14641d9a8936d8b6a38b078f,1,print,112,112,0.31295812,0.31295463,0.08689857,0.08701862,0.88216211,0.96675519,0.07776236,0.02403649,0.02305115,0.00436135,0.01662959,0.00479016,0.03972962,0.0091666,0.03432738,0.00818065,0.02745333,0.00632452,0.00972583,0.00342703,0.01613936,0.00114137
28619b2adfe8bd96c63509705858f009563caf4e0df053e63b28ef80c60e9485,1,replay,112,112,0.43957678,0.43958842,0.17291013,0.17303781,0.92087832,0.97773008,0.04920078,0.01828516,0.01764494,0.00214925,0.01186085,0.00181126,0.02951365,0.00396237,0.02544773,0.00338557,0.03135775,0.0065084,0.02058692,0.00776546,0.07533749,0.00558372
28816595524db0d16c34e2c415638b08e7828dc414a09e80acc70c5f93792723,1,print,112,112,0.39606138,0.39602659,0.13011553,0.13010648,0.86607558,0.96293869,0.08490594,0.031536,0.02758528,0.00320707,0.02074764,0.00228005,0.04834628,0.00548952,0.04314599,0.00460653,0.05179921,0.01134319,0.01858276,0.00702149,0.08205262,0.00573868
288993c238cc40726a04f2cb38ad6dbafe02e31ea3c23abcf7a122cd84ae2e2b,1,print,112,112,0.30622831,0.30623143,0.07653822,0.07653666,0.84106422,0.94952972,0.09500887,0.04125532,0.03545461,0.00525612,0.02706643,0.00390247,0.06255327,0.00916658,0.05681499,0.00772485,0.0482121,0.01195295,0.01124431,0.00463252,0.02935648,0.00242014
2889ef4c2422ad1c01cc6ab585ada2f46800cac279074068ba4edf143ab1f5fe,0,live,112,112,0.33511577,0.33508037,0.1883034,0.18826882,0.88357674,0.95786096,0.06589768,0.02989361,0.02804847,0.00599665,0.02173031,0.00618995,0.04995212,0.01222156,0.04398169,0.01061452,0.02950504,0.00616596,0.01895749,0.00689221,0.08617445,0.00685081
2897041d511662539deae07f67366fbf478859880a2ed45e82e61ebe39880711,1,print,112,112,0.52894459,0.52892734,0.12341482,0.12350748,0.91536318,0.97744392,0.05537549,0.01767832,0.01786871,0.00246355,0.01101023,0.00237948,0.02889412,0.00484672,0.0248424,0.00424679,0.027382,0.00596836,0.0118542,0.00425879,0.02996747,0.00226635
28a3911bf6d972fa1be0188d05861a034e851814237097dde9e462f049fb84f7,1,print,112,112,0.39194998,0.39194282,0.1261263,0.12632815,0.80097415,0.95534809,0.14208729,0.02989877,0.0368067,0.00704399,0.01953442,0.00763176,0.05656762,0.01471602,0.04589055,0.01286338,0.04329937,0.0080212,0.0151123,0.0051437,0.04721836,0.00307237
28b00e040bacd21813a63a18777678f0b4dfb9e1fde582a8fab1da1efbba82aa,0,live,112,112,0.52178518,0.52175916,0.12271651,0.12284151,0.84011196,0.95746114,0.10392408,0.03516361,0.03341923,0.00394233,0.02169889,0.0033837,0.05516528,0.00733014,0.04769724,0.00625533,0.05087118,0.01158566,0.01817162,0.00690575,0.06200999,0.00487258
28b743590192ff9108d0bf52dc852894c05081bbd12a8e28e93e5597ac3ae13c,1,print,112,112,0.33967405,0.3396753,0.0957692,0.09580947,0.84940958,0.95712481,0.09283413,0.03342574,0.03000405,0.0053296,0.02640767,0.0040709,0.05648531,0.00941567,0.04917844,0.00788192,0.04983046,0.01103594,0.01538676,0.00610825,0.04069957,0.00333992
28b810ac029a8e1d6eed56292dd892c4c07d44d0e02fd6b27de9db18ccd41aa3,0,live,112,112,0.58910648,0.58907015,0.23848983,0.23868092,0.91816191,0.97877694,0.05357406,0.01689795,0.01720784,0.00222279,0.01069414,0.00208088,0.02793368,0.00431001,0.02385672,0.00372763,0.02841352,0.00605788,0.02634367,0.00940026,0.11676889,0.00888685
28bcdc0f77f8cc6fffbd2d9ea799543eb4e8fbc8a999bbbf8aa8d89b66085f0e,1,print,112,112,0.27242793,0.27243128,0.11619564,0.1162505,0.95681655,0.99042149,0.0306553,0.0080135,0.0071991,0.00086094,0.0051076,0.00069076,0.01231614,0.00155386,0.0108898,0.00130875,0.01555428,0.00326723,0.00990763,0.00379971,0.01574682,0.00126224
28cb0e461cb18d6cc4ebdf74888380ac8d285d0c21d8ad2ad5cae62faa194e6c,1,print,112,112,0.44907629,0.44905444,0.15555676,0.1556397,0.8986179,0.96868036,0.06197098,0.02305655,0.02119767,0.00408564,0.017796,0.00413138,0.03909478,0.00823992,0.03368228,0.00718839,0.03095476,0.00691126,0.01660433,0.00593472,0.0604941,0.00437945
28cb63cb745feedd5f6d3825b875c1742bfff9a47cd990feeb85a346d5f5ee3d,1,replay,112,112,0.34490748,0.34489855,0.09440231,0.09457204,0.86631202,0.95944832,0.0820237,0.02861781,0.03100461,0.00569494,0.02025326,0.00616146,0.05135808,0.01187963,0.04318881,0.01062733,0.03306254,0.00775294,0.01115492,0.00378558,0.02194077,0.00145417
28cc87b3d4a75ce3a5dfebdba9e8b9b896028fa2b5998c37da8731e473452863,1,print,112,112,0.32103041,0.32102637,0.09550618,0.09551925,0.93597386,0.98155009,0.03856907,0.01556036,0.01241069,0.00186268,0.01245658,0.00100502,0.0248758,0.00287174,0.02244173,0.00228853,0.03049062,0.00625835,0.01099187,0.00435739,0.02451825,0.00195866
28cda17fe68f6b5b9fbad5d0c5954bf67ed63f0e92214db4d5335cb01595ff0b,1,print,112,112,0.53059253,0.53057019,0.09364357,0.09370725,0.83604007,0.94692987,0.09976341,0.03990179,0.03450522,0.00679511,0.02880974,0.00626332,0.06342497,0.01307061,0.05749395,0.01139643,0.04959552,0.00970606,0.01327753,0.00492439,0.04054364,0.00245999
28f6da8e704360a8d7686bf0e30bdfd582ace29f8a19caa7229b2a7461b538ae,1,print,112,112,0.33844772,0.3384516,0.10614631,0.10620292,0.94437174,0.98320739,0.03362965,0.01337879,0.01213835,0.00184561,0.00942241,0.00154233,0.02156143,0.00338812,0.0186409,0.00290659,0.02101611,0.00453155,0.01055591,0.00421701,0.01784892,0.00152859
290101f9c103c266c6759404e2983dd5253dfbe2c4469fd40a98a941d060a3e4,1,print,112,112,0.33349714,0.33348778,0.13091697,0.13109783,0.90888474,0.97464433,0.06220267,0.01576482,0.01544192,0.00449399,0.01309194,0.00503589,0.02866581,0.00955187,0.02466157,0.00847359,0.01781148,0.00368093,0.01042745,0.00349927,0.01538187,0.00116845
29062e40394c9c484761973c337fdf3720dafd01d843d5c0ad2b96dfb04de376,1,print,112,112,0.32349828,0.323444,0.1639975,0.16397284,0.85779984,0.95702335,0.0875356,0.03249865,0.03300963,0.00491613,0.02108285,0.00550781,0.05419514,0.0104504,0.04643829,0.00925869,0.03523719,0.00825732,0.01898401,0.00649747,0.08704916,0.00609435
290f5eacd587f9d41048f380f80bc2d02fe97a004d21505fc1d41ec0f20b9e0a,0,live,112,112,0.38982581,0.3898265,0.11380105,0.11404455,0.89820452,0.97422139,0.06908067,0.02044321,0.02016319,0.00270577,0.01209905,0.0025952,0.03229918,0.00530651,0.02819332,0.004586,0.03924508,0.00795543,0.01397389,0.00492368,0.02961553,0.00242213
291cbef39d858d4404db803f543b34246bce19a314deaf35cb4504b831983e0c,0,live,112,112,0.17178748,0.17178592,0.08521447,0.0852012,0.82493508,0.9449209,0.10596914,0.04464566,0.04042119,0.00576681,0.02737294,0.00460446,0.0678614,0.01038001,0.06206277,0.00882565,0.0485234,0.01266298,0.01199752,0.00485186,0.03828262,0.00293784
2945daf1af836e172511960d80b0d9c02456d6954749ce4f4a1cc735ebbeacf8,1,print,112,112,0.4978837,0.49788031,0.09340506,0.09355591,0.90193894,0.97842016,0.07038888,0.01617468,0.01777175,0.00258561,0.00957909,0.00277833,0.02735654,0.0053649,0.02300202,0.00476983,0.02626426,0.00590106,0.0093977,0.00324923,0.01501631,0.00112896
29551a30f76acaa49de8e3670ac7b1a8a956b9b0bdce8b41944228cf4612e63f,1,replay,112,112,0.36807308,0.3680743,0.15810357,0.15833947,0.9302674,0.98392337,0.04817658,0.01299132,0.01350278,0.00157204,0.00776802,0.00149153,0.02127996,0.00306529,0.0182235,0.00267284,0.02621666,0.0056276,0.01714348,0.00600144,0.03993724,0.00314274
295e88cd4e921a12f4ecabd5f56f446f9768504d050aa6895504231aa5c215d1,1,print,112,112,0.34068991,0.34068746,0.10297226,0.10303902,0.94080505,0.9817798,0.03509996,0.01428985,0.01380915,0.00204881,0.00979877,0.00184093,0.02360992,0.00388979,0.02014819,0.00337935,0.02130917,0.0046275,0.0105199,0.00417009,0.01757727,0.00142543
2966e0992c79e4f19a851ec8bec8d849b673eb62825f183bae24ad41a3b9de33,1,replay,112,112,0.74906293,0.74907665,0.21992303,0.22007688,0.91402745,0.97244494,0.05228338,0.01958159,0.01686656,0.00426126,0.01613994,0.00367076,0.03312914,0.00794537,0.02943947,0.00676506,0.02719791,0.00531718,0.02133711,0.00806523,0.10540483,0.00744948
2975a18811bdf4eeda9f3f980dff4b7a8e03855189c7c0cb3eda34133d2776ea,0,live,112,112,0.2462279,0.24622949,0.12403113,0.12410025,0.88155553,0.96259275,0.07293701,0.02712144,0.02326052,0.0052753,0.02142083,0.00495048,0.04475672,0.01024258,0.03973765,0.00886677,0.03470746,0.00726262,0.01394344,0.00548801,0.04089377,0.00334173
2989c819a3b6cd5f048e21c21dca49a24a70ffffc12d9f59d4d2aa684c0be4d1,1,replay,112,112,0.28878899,0.2887903,0.11962879,0.1198057,0.91627509,0.98323894,0.06019084,0.01411676,0.01456096,0.00139786,0.00877673,0.00122671,0.02335848,0.00262953,0.01949978,0.00225932,0.02883664,0.00656361,0.01376487,0.00479134,0.0303504,0.00224888
299be5b629ee2adfc6ce35057651d2ecc4c0c7b79f75fcdd0cf08d4a26e7386b,1,print,112,112,0.42987792,0.4298645,0.13437889,0.13448027,0.90157042,0.97205674,0.06404387,0.01933419,0.0196009,0.00416938,0.0144444,0.00439303,0.03420133,0.00858621,0.02905791,0.00751669,0.023916,0.00453941,0.01293457,0.00459756,0.03540968,0.00219387
29a105002440356287470baba3c0083c602625e0c65fec1af91b1bbb77876a2c,0,live,112,112,0.36713656,0.3671448,0.17199426,0.17209993,0.89077426,0.9696022,0.0675692,0.02609269,0.02431433,0.00251377,0.01664145,0.00177054,0.04096527,0.00428531,0.03572905,0.00356158,0.04261196,0.0090541,0.02505502,0.0095838,0.10780996,0.00817205
29b2f29eba34f598f27f1493dc32acde4833d03fa2cfe23d5ca19b3769df372e,1,print,112,112,0.40227107,0.40224849,0.08781703,0.08770197,0.83421948,0.93360625,0.07890502,0.05538479,0.05092393,0.00608996,0.03540913,0.00485743,0.0865269,0.01096938,0.07650571,0.00931503,0.07328372,0.01277718,0.0108864,0.00416894,0.06246276,0.00350757
29c19556db01d0da9beb4cddf894d7810d84d310ce513620df2a53657f1a7f8e,1,replay,112,112,0.33445045,0.33445222,0.10583904,0.10599322,0.93858929,0.98943502,0.04582923,0.00956033,0.01030108,0.00057524,0.00512141,0.00041407,0.01542328,0.0009897,0.01279943,0.00082312,0.02794781,0.00583007,0.01211573,0.00427572,0.01864952,0.00141685
29c33a8762f2989bbabaae4d487153c40bc8c84a435a3aaf63898b6a04bbf333,1,replay,112,112,0.42960125,0.42962891,0.165124,0.16524591,0.94727892,0.99050829,0.03791203,0.00903219,0.00993074,0.00033503,0.00479415,0.00011891,0.01472932,0.00045415,0.01232195,0.00034902,0.03014164,0.00503182,0.016592,0.00585039,0.06787949,0.0037567
29c6066c3dad2c001cd2342fb52d6e436c19eeb5a30ac78c88cdc150252de9c5,1,replay,112,112,0.53382921,0.5338359,0.16871286,0.16883473,0.8907127,0.97242698,0.07114238,0.02332894,0.02204571,0.0024929,0.01547888,0.00173215,0.03753394,0.00422566,0.03268699,0.00347795,0.0431392,0.00911584,0.02507908,0.00933363,0.10237564,0.00777045
29c66b2be33d30196c86d31a3cab969e3c4e3b7aa6b36aac6bf086937fb2acd4,1,replay,112,112,0.39263239,0.39264569,0.12534778,0.12553354,0.90840832,0.9795885,0.06470088,0.01583826,0.01635511,0.0022649,0.01024562,0.00227856,0.02666017,0.00455668,0.022521,0.00396154,0.03120108,0.00651726,0.01503464,0.00522132,0.03679363,0.00243967
29d61b54d148b2078a6be02bde95dcd3119267d1c667dc8635da99306ee237bc,0,live,112,112,0.40289272,0.40287459,0.18524043,0.18541658,0.89254624,0.97105935,0.06907506,0.02361366,0.02254434,0.00287837,0.01523839,0.00241763,0.03780575,0.00530686,0.03295991,0.00449744,0.04039435,0.00838152,0.02410068,0.0086354,0.10565859,0.00799431
29ee592e9afe77a4aa97921d940935a22f0d598d5b4a99cb1b2a723ff16369a5,1,replay,112,112,0.34962329,0.34961473,0.1052218,0.10538167,0.93500173,0.98338268,0.04376111,0.01153898,0.01234187,0.0024437,0.00865761,0.00259812,0.02105024,0.00505139,0.01713647,0.00445789,0.02133878,0.00437755,0.01009541,0.0035413,0.01276367,0.0009818
2a092fea4380bf4b5b90550233400df3bea52ea5244ab27c881b8f06b5204385,0,live,112,112,0.42702154,0.4270202,0.12165776,0.12181293,0.90055126,0.97847725,0.0671146,0.0188755,0.02133998,0.001474,0.01068206,0.00115146,0.03202459,0.00262609,0.02562819,0.00223335,0.03991646,0.00816407,0.01640392,0.00591864,0.04405173,0.00313764
2a0b73f2748f7dc2318901f6cd7dd8e91af13603b5a2dff2bb42c3cd2feebc0b,0,live,112,112,0.16949147,0.16948768,0.0798038,0.07978532,0.81945153,0.94589715,0.10589804,0.04409943,0.04536622,0.0055623,0.02811103,0.00437852,0.07354724,0.00995441,0.06347559,0.00837014,0.07622604,0.01353173,0.01160482,0.00471583,0.0359207,0.00277921
2a10e5ee79b6f15d07e9860bdbe4800f7b54728a72944d91129a4a1c21060100,1,print,112,112,0.39466817,0.39465887,0.15881676,0.15890262,0.90187057,0.96878331,0.06119543,0.02463796,0.02037909,0.00326071,0.01618629,0.00328344,0.03667731,0.00656141,0.03352504,0.00564202,0.03095537,0.00642572,0.01614916,0.0059983,0.06401549,0.00449925
2a192f7e4560038db90389f54fbd3bebd18100096cc0ab4e68aae7512d364a15,1,print,112,112,0.36860069,0.36859503,0.08940903,0.08926387,0.75854253,0.92165781,0.14235672,0.0654013,0.05355586,0.00734064,0.04447751,0.00551124,0.0981024,0.01286322,0.08990111,0.01091227,0.08130725,0.01762845,0.01440858,0.00568618,0.07914199,0.0050576
2a219fa62ee186e6b4742765cf903ebf799750c29013f21d82eba9bffcd2aaa2,1,print,112,112,0.36874215,0.36874966,0.11017635,0.11018635,0.82829365,0.9609829,0.11633141,0.03237107,0.03732064,0.00348094,0.0175113,0.00312206,0.0549027,0.00661238,0.04562099,0.00559637,0.07137833,0.01130091,0.01550011,0.00568171,0.0783503,0.00436951
2a36da53be64d3b9fd71d703f468c0c643801e881ba7142dd30d69631d1c63f3,1,print,112,112,0.36187856,0.36187817,0.09184474,0.09201019,0.90095572,0.97788025,0.07241197,0.01467842,0.01528489,0.00348549,0.01110315,0.00390872,0.02643702,0.00740386,0.02212571,0.00664302,0.02359107,0.00492459,0.00983965,0.0032647,0.01087274,0.00081469
2a3b95089d3fdd0687ecbc980feaae432c87815655c47443bfe07419bd29c2aa,1,replay,112,112,0.32059663,0.32061547,0.14455568,0.14475275,0.93210594,0.98267742,0.04605957,0.01284286,0.01283194,0.00219533,0.00881477,0.00225956,0.02170414,0.00446231,0.01844421,0.00394667,0.02292661,0.00460918,0.01450293,0.00472424,0.0324659,0.00196345
2a78273b295cbb5442029329f7cb276c9f1d5448bb4181fd076a04d48c237bd1,1,print,112,112,0.4701909,0.47018288,0.08004146,0.08011288,0.87888315,0.96221438,0.07380928,0.02928167,0.02473312,0.00454034,0.02190423,0.00390127,0.04669383,0.00844804,0.04199002,0.00730504,0.04407436,0.008775,0.01076439,0.00399904,0.02798891,0.0017018
2a7acb5ac612acb374f201c3caa9fa13e65d78850a8d76c2d43243448973e8a1,1,replay,112,112,0.54299137,0.5430029,0.18776015,0.18804794,0.93172323,0.98741497,0.05189285,0.01006944,0.01018427,0.00122741,0.00600499,0.00127201,0.01620224,0.00250164,0.01388129,0.00218782,0.02357584,0.00499702,0.01994797,0.00652074,0.04563078,0.00350908
2a877c10d93a6b334dadd18e3b0d1e21cd9d01852cdace635678e8409a48b500,1,print,112,112,0.34108707,0.34108281,0.0946649,0.09404906,0.66349367,0.87942927,0.16610822,0.10438705,0.09397163,0.01069267,0.07423346,0.00540784,0.16823717,0.01610499,0.14793898,0.01280578,0.14341416,0.02872555,0.01981968,0.0082843,0.15520938,0.01062886
2a8b1ff882537758d7b13ce649d79f68308083bef8b491dbce51e96fdcc9cb84,0,live,112,112,0.2468839,0.24688925,0.09547994,0.09547769,0.80969263,0.94737318,0.12188196,0.04015497,0.03465969,0.00694001,0.03182082,0.00547209,0.06666811,0.01243439,0.05963611,0.01044247,0.0562159,0.01202677,0.0162463,0.00645941,0.04583439,0.00383845
2aa23198c1cb8301014b164c1fb684acd5a9522625276e4b3176c129cbf2d1fd,0,live,112,112,0.4583393,0.45834076,0.19057409,0.19063687,0.93592975,0.98096438,0.039043,0.01625089,0.01402448,0.00167237,0.0104173,0.00109803,0.02444337,0.0027727,0.02183368,0.00224594,0.02597787,0.00571319,0.02289013,0.0092941,0.08150425,0.00655792
2abae463cd94f654b843ee3c95208704bf48bfbdc7d984977676c8d79829119d,1,print,112,112,0.36113325,0.36114225,0.08462384,0.08472515,0.89630766,0.97333094,0.06806266,0.02210965,0.02118608,0.00251378,0.0136871,0.00200835,0.03488444,0.00452344,0.03027904,0.00381189,0.03740724,0.00824072,0.01154412,0.00437388,0.02077911,0.00168801
2abe3260df61001f97383508da2095a23673c0e0b41b5efeb1e0152b2458c738,1,print,112,112,0.34841723,0.34840799,0.09288217,0.09273833,0.8261018,0.94428088,0.10072004,0.04560066,0.03670038,0.00602795,0.03528674,0.00402604,0.07201212,0.01005949,0.06512715,0.00833036,0.06772751,0.01350249,0.01413375,0.00556388,0.0666155,0.00433968
2ac8e4ca25a5132e695941325adbfa745578d6af923f202ca3a8ff6044db0e6c,1,print,112,112,0.36299341,0.36298785,0.13311565,0.13320455,0.88550994,0.96420167,0.06801511,0.02568928,0.0259558,0.00514921,0.0199881,0.00490685,0.04614414,0.01008528,0.0386504,0.00863801,0.0427628,0.00766317,0.01545031,0.0056859,0.0527477,0.00357326
2ac9ccb4f1323216a9c0e4ac8386901acfeccfb645e70be18aa23a83ec6f3693,1,print,112,112,0.55773342,0.55772222,0.12155974,0.12171781,0.90174091,0.97576015,0.06779516,0.01841564,0.0176014,0.00288782,0.0125098,0.00289968,0.03016555,0.00579575,0.0260762,0.00508256,0.03132948,0.00636656,0.01442842,0.00513405,0.03225365,0.00230951
2adb2a6a5de91a6da4d109eab6ed8cfa379a61016597f6e30e4b0509d2e2beb0,1,print,112,112,0.35915363,0.35913448,0.12104155,0.12109491,0.92978069,0.97320896,0.03749404,0.01842632,0.01480666,0.00467769,0.01749956,0.00364755,0.03253527,0.00834821,0.02914017,0.00698844,0.02787261,0.00477034,0.01119026,0.00391881,0.04356245,0.0022111
2aec2c9ae53c92fd6dbb0d02db4e9cdb40430f3f5ad3999288e83edc5ecd81f4,1,print,112,112,0.33726214,0.3372632,0.11334837,0.11346361,0.91821091,0.97750901,0.05277346,0.01707855,0.01796832,0.00257647,0.01071003,0.00278528,0.02868391,0.0053632,0.02458125,0.00478578,0.02296792,0.00527926,0.01009779,0.00358228,0.02272364,0.00163392
2b0152bb610523c0a920bd1d082b6c49e209057fde46fd2c226aa0d4a5c33a72,1,print,112,112,0.378863,0.37886434,0.14395151,0.14411339,0.87658742,0.97023944,0.08289687,0.02292499,0.02535461,0.00341402,0.01479683,0.00338448,0.0402433,0.00680915,0.03380906,0.00595323,0.03715786,0.0073193,0.01578067,0.00552653,0.06060252,0.00390588
2b0669448e56e3fb613c579aeaf707709dec34fc01468b6d0c6e538e4a5dc1db,1,replay,112,112,0.34851875,0.34853348,0.15983676,0.1600116,0.92265163,0.97790596,0.05046308,0.01546919,0.01614148,0.00297774,0.01056699,0.0036108,0.0267941,0.00660777,0.02237111,0.00595575,0.01744199,0.00371827,0.01312748,0.00415344,0.03221838,0.00184251
2b13e0e4a7a92daa609b2547bcd2491644e49e043b8c712f91ea9e0528d16226,1,print,112,112,0.51026241,0.51024414,0.08616203,0.08625685,0.88258748,0.97236125,0.08126953,0.02179435,0.02148458,0.00289578,0.0141085,0.0028877,0.03559533,0.0057844,0.03109302,0.00512313,0.03671541,0.00791218,0.01032695,0.00370022,0.02036125,0.00149362
2b14a50bf82d3f6b83c77320fe18c8582aec7f255a96a3e0c52798d081920e07,1,replay,112,112,0.25987515,0.25986631,0.14374003,0.14395683,0.93213222,0.98227839,0.04709678,0.01207743,0.01198666,0.00264826,0.00856339,0.00296076,0.02061194,0.0056209,0.01763409,0.0049952,0.02081469,0.00405458,0.0124156,0.00406941,0.02008415,0.00154155
2b1724ec4365b4f7ba123869cadef7cdac14d22e376beedd6039b9a3ddb2df9d,0,live,112,112,0.36529658,0.36529585,0.11649658,0.11656339,0.86712837,0.96056392,0.07978209,0.03361292,0.0274753,0.0034675,0.02453947,0.00232577,0.05205391,0.00579656,0.04606305,0.00475531,0.05583729,0.01189536,0.01954331,0.00787531,0.06505002,0.00523356
2b1ef3bd70d99b31947366e62085521cb6a526d10e6a1a77e902efe4ef497700,1,replay,112,112,0.4740573,0.47405691,0.19237124,0.19265552,0.93429037,0.98619696,0.04822566,0.01025343,0.01054563,0.00170693,0.00678252,0.00182244,0.01736403,0.00353752,0.01439822,0.00312667,0.02288136,0.00441156,0.01900651,0.00608759,0.04477061,0.00328891
2b247c4309b04f8d31cd5c287bb392297e648ce29d0c6cb17f2387f04ca54957,1,replay,112,112,0.67416809,0.67416439,0.19660922,0.19678738,0.90919325,0.97275358,0.05972388,0.01821161,0.01694837,0.00425359,0.01384759,0.00473718,0.03096483,0.00902434,0.02734364,0.00793145,0.01899445,0.00399597,0.01593481,0.00551492,0.05094312,0.00347994
2b29836ee7359bf09d8e507f8e795ca701a394cb0f6b3799e4bc99d44f3ad5d3,0,live,112,112,0.332921,0.33291672,0.15573399,0.15588372,0.95000551,0.98948029,0.0359191,0.0085365,0.00839879,0.00102104,0.00552912,0.00094785,0.01394162,0.00197241,0.0118386,0.0017087,0.01821397,0.00396684,0.0131429,0.00456827,0.02900616,0.00219085
2b2f1c66b5f607b3eaea537618a33b7ecdaa86fc0dea43fcb55528e87d8c1314,1,print,112,112,0.38876453,0.3887704,0.12803099,0.128089,0.91297389,0.97583981,0.05491532,0.02055158,0.01834175,0.002168,0.01305954,0.00141512,0.0314102,0.00358429,0.02802801,0.00291096,0.03158647,0.00722628,0.01694982,0.00670576,0.04580853,0.00366762
2b3e0b8aa8119d447231ca45e9aaee6c5ad9317562889b2bbc90b3dd79f69f67,0,live,112,112,0.21988647,0.21988835,0.08751109,0.08760039,0.86981121,0.96347066,0.08525505,0.02718361,0.02292216,0.00484004,0.02113497,0.00445217,0.04418746,0.00930972,0.03867326,0.00804192,0.0380317,0.00826669,0.01179167,0.00460839,0.02286511,0.00186699
